marker1_1	marker1_2	marker2_1	marker2_2	cluster	motifname	motiflocid
0.70711	-0.70711	0.70711	-0.70711	4	5	487
-0.70711	0.70711	0.70711	-0.70711	1	5	488
-0.70711	0.70711	0.70711	-0.70711	1	5	489
0.70711	-0.70711	-0.70711	0.70711	2	5	490
-0.70711	0.70711	-0.70711	0.70711	3	5	491
-0.70711	0.70711	0.70711	-0.70711	1	5	492
0.70711	-0.70711	-0.70711	0.70711	2	5	493
0.70711	-0.70711	0.70711	-0.70711	4	5	494
-0.70711	0.70711	0.70711	-0.70711	1	5	495
-0.70711	0.70711	-0.70711	0.70711	3	5	496
0.70711	-0.70711	-0.70711	0.70711	2	5	497
-0.70711	0.70711	-0.70711	0.70711	3	5	498
-0.70711	0.70711	0.70711	-0.70711	1	5	499
-0.70711	0.70711	-0.70711	0.70711	3	5	500
0.70711	-0.70711	-0.70711	0.70711	2	5	502
0.70711	-0.70711	0.70711	-0.70711	4	5	503
0.70711	-0.70711	-0.70711	0.70711	2	5	504
-0.70711	0.70711	0.70711	-0.70711	1	5	505
0.70711	-0.70711	-0.70711	0.70711	2	5	506
0.70711	-0.70711	-0.70711	0.70711	2	5	507
0.70711	-0.70711	0.70711	-0.70711	4	5	508
0.70711	-0.70711	0.70711	-0.70711	4	5	509
-0.70711	0.70711	-0.70711	0.70711	3	5	510
-0.70711	0.70711	0.70711	-0.70711	1	5	512
0.70711	-0.70711	-0.70711	0.70711	2	5	513
0.70711	-0.70711	0.70711	-0.70711	4	5	514
-0.70711	0.70711	0.70711	-0.70711	1	5	515
-0.70711	0.70711	0.70711	-0.70711	1	5	516
0.70711	-0.70711	0.70711	-0.70711	4	5	517
-0.70711	0.70711	-0.70711	0.70711	3	5	518
0.70711	-0.70711	0.70711	-0.70711	4	5	520
0.70711	-0.70711	-0.70711	0.70711	2	5	521
0.70711	-0.70711	-0.70711	0.70711	2	5	522
-0.70711	0.70711	0.70711	-0.70711	1	5	523
-0.70711	0.70711	0.70711	-0.70711	1	5	524
0.70711	-0.70711	0.70711	-0.70711	4	5	525
0.70711	-0.70711	0.70711	-0.70711	4	5	526
-0.70711	0.70711	0.70711	-0.70711	1	5	527
0.70711	-0.70711	-0.70711	0.70711	2	5	528
-0.70711	0.70711	0.70711	-0.70711	1	5	529
0.70711	-0.70711	-0.70711	0.70711	2	5	530
-0.70711	0.70711	-0.70711	0.70711	3	5	531
0.70711	-0.70711	-0.70711	0.70711	2	5	532
-0.70711	0.70711	0.70711	-0.70711	1	5	533
0.70711	-0.70711	-0.70711	0.70711	2	5	534
-0.70711	0.70711	-0.70711	0.70711	3	5	536
0.70711	-0.70711	-0.70711	0.70711	2	5	537
0.70711	-0.70711	-0.70711	0.70711	2	5	538
0.70711	-0.70711	-0.70711	0.70711	2	5	539
0.70711	-0.70711	0.70711	-0.70711	4	5	540
0.70711	-0.70711	-0.70711	0.70711	2	5	541
0.70711	-0.70711	-0.70711	0.70711	2	5	542
0.70711	-0.70711	-0.70711	0.70711	2	5	543
0.70711	-0.70711	-0.70711	0.70711	2	5	544
0.70711	-0.70711	-0.70711	0.70711	2	5	545
0.70711	-0.70711	-0.70711	0.70711	2	5	546
-0.70711	0.70711	0.70711	-0.70711	1	5	547
-0.70711	0.70711	-0.70711	0.70711	3	5	548
-0.70711	0.70711	0.70711	-0.70711	1	5	550
-0.70711	0.70711	-0.70711	0.70711	3	5	551
0.70711	-0.70711	-0.70711	0.70711	2	5	552
-0.70711	0.70711	-0.70711	0.70711	3	5	553
-0.70711	0.70711	0.70711	-0.70711	1	5	554
-0.70711	0.70711	-0.70711	0.70711	3	5	555
0.70711	-0.70711	0.70711	-0.70711	4	5	556
0.70711	-0.70711	-0.70711	0.70711	2	5	557
0.70711	-0.70711	-0.70711	0.70711	2	5	558
-0.70711	0.70711	0.70711	-0.70711	1	5	559
0.70711	-0.70711	-0.70711	0.70711	2	5	560
-0.70711	0.70711	-0.70711	0.70711	3	5	562
-0.70711	0.70711	0.70711	-0.70711	1	5	563
0.70711	-0.70711	0.70711	-0.70711	4	5	564
0.70711	-0.70711	-0.70711	0.70711	2	5	565
-0.70711	0.70711	0.70711	-0.70711	1	5	566
0.70711	-0.70711	-0.70711	0.70711	2	5	567
-0.70711	0.70711	-0.70711	0.70711	3	5	569
-0.70711	0.70711	-0.70711	0.70711	3	5	570
-0.70711	0.70711	0.70711	-0.70711	1	5	571
-0.70711	0.70711	-0.70711	0.70711	3	5	572
-0.70711	0.70711	0.70711	-0.70711	1	5	574
-0.70711	0.70711	-0.70711	0.70711	3	5	575
0.70711	-0.70711	0.70711	-0.70711	4	5	577
-0.70711	0.70711	-0.70711	0.70711	3	5	578
-0.70711	0.70711	0.70711	-0.70711	1	5	579
0.70711	-0.70711	0.70711	-0.70711	4	5	580
-0.70711	0.70711	-0.70711	0.70711	3	5	583
-0.70711	0.70711	-0.70711	0.70711	3	5	584
0.70711	-0.70711	0.70711	-0.70711	4	5	585
0.70711	-0.70711	-0.70711	0.70711	2	5	586
-0.70711	0.70711	0.70711	-0.70711	1	5	587
-0.70711	0.70711	0.70711	-0.70711	1	5	588
0.70711	-0.70711	0.70711	-0.70711	4	5	589
-0.70711	0.70711	0.70711	-0.70711	1	5	590
-0.70711	0.70711	0.70711	-0.70711	1	5	591
-0.70711	0.70711	-0.70711	0.70711	3	5	592
-0.70711	0.70711	0.70711	-0.70711	1	5	593
-0.70711	0.70711	0.70711	-0.70711	1	5	594
-0.70711	0.70711	-0.70711	0.70711	3	5	595
0.70711	-0.70711	0.70711	-0.70711	4	5	596
-0.70711	0.70711	-0.70711	0.70711	3	5	597
-0.70711	0.70711	0.70711	-0.70711	1	5	599
0.70711	-0.70711	0.70711	-0.70711	4	5	600
-0.70711	0.70711	-0.70711	0.70711	3	5	602
0.70711	-0.70711	0.70711	-0.70711	4	5	603
0.70711	-0.70711	0.70711	-0.70711	4	5	604
-0.70711	0.70711	0.70711	-0.70711	1	5	605
0.70711	-0.70711	0.70711	-0.70711	4	5	606
0.70711	-0.70711	-0.70711	0.70711	2	5	609
0.70711	-0.70711	0.70711	-0.70711	4	5	610
-0.70711	0.70711	0.70711	-0.70711	1	5	612
0.70711	-0.70711	-0.70711	0.70711	2	5	613
0.70711	-0.70711	0.70711	-0.70711	4	5	614
-0.70711	0.70711	-0.70711	0.70711	3	5	617
-0.70711	0.70711	-0.70711	0.70711	3	5	619
0.70711	-0.70711	-0.70711	0.70711	2	5	622
-0.70711	0.70711	-0.70711	0.70711	3	5	623
-0.70711	0.70711	-0.70711	0.70711	3	5	624
-0.70711	0.70711	-0.70711	0.70711	3	5	625
-0.70711	0.70711	-0.70711	0.70711	3	5	626
-0.70711	0.70711	0.70711	-0.70711	1	5	627
-0.70711	0.70711	0.70711	-0.70711	1	5	628
0.70711	-0.70711	-0.70711	0.70711	2	5	629
0.70711	-0.70711	0.70711	-0.70711	4	5	630
0.70711	-0.70711	-0.70711	0.70711	2	5	631
0.70711	-0.70711	0.70711	-0.70711	4	5	632
-0.70711	0.70711	0.70711	-0.70711	1	5	633
-0.70711	0.70711	-0.70711	0.70711	3	5	634
-0.70711	0.70711	-0.70711	0.70711	3	5	635
0.70711	-0.70711	0.70711	-0.70711	4	5	636
-0.70711	0.70711	0.70711	-0.70711	1	5	637
-0.70711	0.70711	-0.70711	0.70711	3	5	638
-0.70711	0.70711	-0.70711	0.70711	3	5	639
0.70711	-0.70711	0.70711	-0.70711	4	5	640
0.70711	-0.70711	0.70711	-0.70711	4	5	641
0.70711	-0.70711	-0.70711	0.70711	2	5	642
0.70711	-0.70711	0.70711	-0.70711	4	5	643
-0.70711	0.70711	-0.70711	0.70711	3	5	644
-0.70711	0.70711	-0.70711	0.70711	3	5	645
-0.70711	0.70711	0.70711	-0.70711	1	5	646
-0.70711	0.70711	-0.70711	0.70711	3	5	648
0.70711	-0.70711	-0.70711	0.70711	2	5	649
0.70711	-0.70711	0.70711	-0.70711	4	5	650
0.70711	-0.70711	0.70711	-0.70711	4	5	651
0.70711	-0.70711	-0.70711	0.70711	2	5	652
-0.70711	0.70711	0.70711	-0.70711	1	5	653
0.70711	-0.70711	-0.70711	0.70711	2	5	654
0.70711	-0.70711	-0.70711	0.70711	2	5	655
0.70711	-0.70711	0.70711	-0.70711	4	5	656
-0.70711	0.70711	0.70711	-0.70711	1	5	657
-0.70711	0.70711	-0.70711	0.70711	3	5	658
0.70711	-0.70711	0.70711	-0.70711	4	5	659
0.70711	-0.70711	-0.70711	0.70711	2	5	660
0.70711	-0.70711	-0.70711	0.70711	2	5	662
0.70711	-0.70711	0.70711	-0.70711	4	5	663
-0.70711	0.70711	-0.70711	0.70711	3	5	664
0.70711	-0.70711	-0.70711	0.70711	2	5	665
-0.70711	0.70711	-0.70711	0.70711	3	5	666
0.70711	-0.70711	-0.70711	0.70711	2	5	667
-0.70711	0.70711	0.70711	-0.70711	1	5	668
-0.70711	0.70711	0.70711	-0.70711	1	5	669
0.70711	-0.70711	-0.70711	0.70711	2	5	670
0.70711	-0.70711	0.70711	-0.70711	4	5	671
0.70711	-0.70711	-0.70711	0.70711	2	5	672
-0.70711	0.70711	-0.70711	0.70711	3	5	673
-0.70711	0.70711	0.70711	-0.70711	1	5	674
-0.70711	0.70711	-0.70711	0.70711	3	5	675
0.70711	-0.70711	-0.70711	0.70711	2	5	676
-0.70711	0.70711	0.70711	-0.70711	1	5	677
0.70711	-0.70711	-0.70711	0.70711	2	5	678
-0.70711	0.70711	0.70711	-0.70711	1	5	679
-0.70711	0.70711	0.70711	-0.70711	1	5	680
0.70711	-0.70711	-0.70711	0.70711	2	5	681
-0.70711	0.70711	0.70711	-0.70711	1	5	682
-0.70711	0.70711	0.70711	-0.70711	1	5	683
-0.70711	0.70711	0.70711	-0.70711	1	5	684
-0.70711	0.70711	-0.70711	0.70711	3	5	685
-0.70711	0.70711	0.70711	-0.70711	1	5	686
0.70711	-0.70711	0.70711	-0.70711	4	5	687
-0.70711	0.70711	0.70711	-0.70711	1	5	689
0.70711	-0.70711	0.70711	-0.70711	4	5	690
-0.70711	0.70711	-0.70711	0.70711	3	5	691
0.70711	-0.70711	0.70711	-0.70711	4	5	692
-0.70711	0.70711	0.70711	-0.70711	1	5	693
-0.70711	0.70711	0.70711	-0.70711	1	5	694
-0.70711	0.70711	0.70711	-0.70711	1	5	695
-0.70711	0.70711	0.70711	-0.70711	1	5	696
-0.70711	0.70711	0.70711	-0.70711	1	5	697
0.70711	-0.70711	-0.70711	0.70711	2	5	698
-0.70711	0.70711	0.70711	-0.70711	1	5	699
-0.70711	0.70711	-0.70711	0.70711	3	5	700
-0.70711	0.70711	0.70711	-0.70711	1	5	702
-0.70711	0.70711	0.70711	-0.70711	1	5	703
0.70711	-0.70711	0.70711	-0.70711	4	5	704
0.70711	-0.70711	-0.70711	0.70711	2	5	705
-0.70711	0.70711	0.70711	-0.70711	1	5	706
-0.70711	0.70711	0.70711	-0.70711	1	5	707
-0.70711	0.70711	-0.70711	0.70711	3	5	708
-0.70711	0.70711	-0.70711	0.70711	3	5	709
0.70711	-0.70711	0.70711	-0.70711	4	5	710
-0.70711	0.70711	0.70711	-0.70711	1	5	711
-0.70711	0.70711	-0.70711	0.70711	3	5	714
0.70711	-0.70711	-0.70711	0.70711	2	5	715
-0.70711	0.70711	-0.70711	0.70711	3	5	716
-0.70711	0.70711	0.70711	-0.70711	1	5	717
-0.70711	0.70711	0.70711	-0.70711	1	5	718
0.70711	-0.70711	-0.70711	0.70711	2	5	719
0.70711	-0.70711	-0.70711	0.70711	2	5	720
0.70711	-0.70711	0.70711	-0.70711	4	5	721
-0.70711	0.70711	-0.70711	0.70711	3	5	722
0.70711	-0.70711	-0.70711	0.70711	2	5	723
0.70711	-0.70711	-0.70711	0.70711	2	5	724
0.70711	-0.70711	-0.70711	0.70711	2	5	725
0.70711	-0.70711	0.70711	-0.70711	4	5	726
-0.70711	0.70711	0.70711	-0.70711	1	5	727
0.70711	-0.70711	0.70711	-0.70711	4	5	728
0.70711	-0.70711	0.70711	-0.70711	4	5	729
0.70711	-0.70711	0.70711	-0.70711	4	5	730
-0.70711	0.70711	-0.70711	0.70711	3	5	731
-0.70711	0.70711	-0.70711	0.70711	3	5	732
-0.70711	0.70711	-0.70711	0.70711	3	5	733
0.70711	-0.70711	0.70711	-0.70711	4	5	734
-0.70711	0.70711	-0.70711	0.70711	3	5	735
0.70711	-0.70711	-0.70711	0.70711	2	5	736
-0.70711	0.70711	-0.70711	0.70711	3	5	737
-0.70711	0.70711	0.70711	-0.70711	1	5	738
0.70711	-0.70711	-0.70711	0.70711	2	5	739
-0.70711	0.70711	-0.70711	0.70711	3	5	740
-0.70711	0.70711	0.70711	-0.70711	1	5	742
0.70711	-0.70711	0.70711	-0.70711	4	5	743
0.70711	-0.70711	0.70711	-0.70711	4	5	744
0.70711	-0.70711	0.70711	-0.70711	4	5	745
-0.70711	0.70711	0.70711	-0.70711	1	5	746
0.70711	-0.70711	0.70711	-0.70711	4	5	749
0.70711	-0.70711	-0.70711	0.70711	2	5	750
0.70711	-0.70711	0.70711	-0.70711	4	5	751
-0.70711	0.70711	0.70711	-0.70711	1	5	752
0.70711	-0.70711	-0.70711	0.70711	2	5	753
-0.70711	0.70711	-0.70711	0.70711	3	5	754
0.70711	-0.70711	-0.70711	0.70711	2	5	755
0.70711	-0.70711	0.70711	-0.70711	4	5	756
-0.70711	0.70711	0.70711	-0.70711	1	5	757
0.70711	-0.70711	0.70711	-0.70711	4	5	758
0.70711	-0.70711	0.70711	-0.70711	4	5	759
0.70711	-0.70711	-0.70711	0.70711	2	5	760
0.70711	-0.70711	-0.70711	0.70711	2	5	761
0.70711	-0.70711	0.70711	-0.70711	4	5	763
0.70711	-0.70711	0.70711	-0.70711	4	5	764
-0.70711	0.70711	-0.70711	0.70711	3	5	765
0.70711	-0.70711	-0.70711	0.70711	2	5	766
0.70711	-0.70711	-0.70711	0.70711	2	5	767
0.70711	-0.70711	0.70711	-0.70711	4	5	768
0.70711	-0.70711	-0.70711	0.70711	2	5	769
-0.70711	0.70711	0.70711	-0.70711	1	5	770
0.70711	-0.70711	-0.70711	0.70711	2	5	771
0.70711	-0.70711	0.70711	-0.70711	4	5	772
-0.70711	0.70711	-0.70711	0.70711	3	5	773
-0.70711	0.70711	-0.70711	0.70711	3	5	774
-0.70711	0.70711	-0.70711	0.70711	3	5	775
0.70711	-0.70711	0.70711	-0.70711	4	5	776
0.70711	-0.70711	0.70711	-0.70711	4	5	778
0.70711	-0.70711	0.70711	-0.70711	4	5	779
0.70711	-0.70711	-0.70711	0.70711	2	5	780
-0.70711	0.70711	-0.70711	0.70711	3	5	783
-0.70711	0.70711	-0.70711	0.70711	3	5	784
-0.70711	0.70711	-0.70711	0.70711	3	5	785
-0.70711	0.70711	-0.70711	0.70711	3	5	786
0.70711	-0.70711	-0.70711	0.70711	2	5	787
0.70711	-0.70711	0.70711	-0.70711	4	5	788
0.70711	-0.70711	0.70711	-0.70711	4	5	790
-0.70711	0.70711	0.70711	-0.70711	1	5	791
0.70711	-0.70711	0.70711	-0.70711	4	5	792
0.70711	-0.70711	0.70711	-0.70711	4	5	793
-0.70711	0.70711	0.70711	-0.70711	1	5	795
-0.70711	0.70711	0.70711	-0.70711	1	5	796
0.70711	-0.70711	0.70711	-0.70711	4	5	797
-0.70711	0.70711	0.70711	-0.70711	1	5	798
-0.70711	0.70711	0.70711	-0.70711	1	5	799
0.70711	-0.70711	-0.70711	0.70711	2	5	800
-0.70711	0.70711	0.70711	-0.70711	1	5	801
-0.70711	0.70711	0.70711	-0.70711	1	5	802
-0.70711	0.70711	0.70711	-0.70711	1	5	803
-0.70711	0.70711	0.70711	-0.70711	1	5	804
-0.70711	0.70711	0.70711	-0.70711	1	5	805
-0.70711	0.70711	0.70711	-0.70711	1	5	806
-0.70711	0.70711	0.70711	-0.70711	1	5	807
-0.70711	0.70711	0.70711	-0.70711	1	5	808
-0.70711	0.70711	0.70711	-0.70711	1	5	809
-0.70711	0.70711	0.70711	-0.70711	1	5	810
-0.70711	0.70711	0.70711	-0.70711	1	5	811
-0.70711	0.70711	0.70711	-0.70711	1	5	812
-0.70711	0.70711	0.70711	-0.70711	1	5	813
-0.70711	0.70711	0.70711	-0.70711	1	5	814
-0.70711	0.70711	0.70711	-0.70711	1	5	815
-0.70711	0.70711	0.70711	-0.70711	1	5	816
-0.70711	0.70711	0.70711	-0.70711	1	5	817
-0.70711	0.70711	0.70711	-0.70711	1	5	818
-0.70711	0.70711	0.70711	-0.70711	1	5	819
-0.70711	0.70711	0.70711	-0.70711	1	5	820
-0.70711	0.70711	0.70711	-0.70711	1	5	822
-0.70711	0.70711	0.70711	-0.70711	1	5	823
-0.70711	0.70711	0.70711	-0.70711	1	5	824
-0.70711	0.70711	0.70711	-0.70711	1	5	825
-0.70711	0.70711	0.70711	-0.70711	1	5	826
-0.70711	0.70711	0.70711	-0.70711	1	5	827
-0.70711	0.70711	0.70711	-0.70711	1	5	828
-0.70711	0.70711	0.70711	-0.70711	1	5	829
-0.70711	0.70711	0.70711	-0.70711	1	5	830
-0.70711	0.70711	0.70711	-0.70711	1	5	831
-0.70711	0.70711	0.70711	-0.70711	1	5	832
-0.70711	0.70711	0.70711	-0.70711	1	5	833
-0.70711	0.70711	0.70711	-0.70711	1	5	834
-0.70711	0.70711	0.70711	-0.70711	1	5	835
-0.70711	0.70711	0.70711	-0.70711	1	5	836
-0.70711	0.70711	0.70711	-0.70711	1	5	837
-0.70711	0.70711	0.70711	-0.70711	1	5	838
-0.70711	0.70711	0.70711	-0.70711	1	5	839
-0.70711	0.70711	0.70711	-0.70711	1	5	840
-0.70711	0.70711	0.70711	-0.70711	1	5	841
-0.70711	0.70711	0.70711	-0.70711	1	5	842
-0.70711	0.70711	0.70711	-0.70711	1	5	843
-0.70711	0.70711	0.70711	-0.70711	1	5	844
-0.70711	0.70711	0.70711	-0.70711	1	5	845
-0.70711	0.70711	0.70711	-0.70711	1	5	846
-0.70711	0.70711	0.70711	-0.70711	1	5	847
-0.70711	0.70711	0.70711	-0.70711	1	5	848
-0.70711	0.70711	0.70711	-0.70711	1	5	849
-0.70711	0.70711	0.70711	-0.70711	1	5	850
-0.70711	0.70711	0.70711	-0.70711	1	5	851
-0.70711	0.70711	0.70711	-0.70711	1	5	852
-0.70711	0.70711	0.70711	-0.70711	1	5	853
-0.70711	0.70711	0.70711	-0.70711	1	5	854
-0.70711	0.70711	0.70711	-0.70711	1	5	855
-0.70711	0.70711	0.70711	-0.70711	1	5	856
-0.70711	0.70711	0.70711	-0.70711	1	5	857
-0.70711	0.70711	0.70711	-0.70711	1	5	858
-0.70711	0.70711	0.70711	-0.70711	1	5	859
-0.70711	0.70711	0.70711	-0.70711	1	5	860
-0.70711	0.70711	0.70711	-0.70711	1	5	862
-0.70711	0.70711	0.70711	-0.70711	1	5	863
-0.70711	0.70711	0.70711	-0.70711	1	5	864
-0.70711	0.70711	0.70711	-0.70711	1	5	865
-0.70711	0.70711	0.70711	-0.70711	1	5	866
-0.70711	0.70711	0.70711	-0.70711	1	5	867
-0.70711	0.70711	0.70711	-0.70711	1	5	868
-0.70711	0.70711	0.70711	-0.70711	1	5	869
-0.70711	0.70711	0.70711	-0.70711	1	5	870
-0.70711	0.70711	0.70711	-0.70711	1	5	871
-0.70711	0.70711	0.70711	-0.70711	1	5	872
-0.70711	0.70711	0.70711	-0.70711	1	5	873
-0.70711	0.70711	0.70711	-0.70711	1	5	874
-0.70711	0.70711	0.70711	-0.70711	1	5	875
-0.70711	0.70711	0.70711	-0.70711	1	5	876
-0.70711	0.70711	0.70711	-0.70711	1	5	877
-0.70711	0.70711	0.70711	-0.70711	1	5	878
-0.70711	0.70711	0.70711	-0.70711	1	5	879
-0.70711	0.70711	0.70711	-0.70711	1	5	880
-0.70711	0.70711	0.70711	-0.70711	1	5	881
-0.70711	0.70711	0.70711	-0.70711	1	5	882
-0.70711	0.70711	0.70711	-0.70711	1	5	883
-0.70711	0.70711	0.70711	-0.70711	1	5	884
-0.70711	0.70711	0.70711	-0.70711	1	5	885
-0.70711	0.70711	0.70711	-0.70711	1	5	886
-0.70711	0.70711	0.70711	-0.70711	1	5	887
-0.70711	0.70711	0.70711	-0.70711	1	5	888
-0.70711	0.70711	0.70711	-0.70711	1	5	889
-0.70711	0.70711	0.70711	-0.70711	1	5	890
-0.70711	0.70711	0.70711	-0.70711	1	5	891
-0.70711	0.70711	0.70711	-0.70711	1	5	892
-0.70711	0.70711	0.70711	-0.70711	1	5	893
-0.70711	0.70711	0.70711	-0.70711	1	5	894
-0.70711	0.70711	0.70711	-0.70711	1	5	895
-0.70711	0.70711	0.70711	-0.70711	1	5	896
-0.70711	0.70711	0.70711	-0.70711	1	5	897
-0.70711	0.70711	0.70711	-0.70711	1	5	898
-0.70711	0.70711	0.70711	-0.70711	1	5	899
-0.70711	0.70711	0.70711	-0.70711	1	5	900
-0.70711	0.70711	0.70711	-0.70711	1	5	901
-0.70711	0.70711	0.70711	-0.70711	1	5	902
-0.70711	0.70711	0.70711	-0.70711	1	5	903
-0.70711	0.70711	0.70711	-0.70711	1	5	904
-0.70711	0.70711	0.70711	-0.70711	1	5	905
-0.70711	0.70711	0.70711	-0.70711	1	5	906
-0.70711	0.70711	0.70711	-0.70711	1	5	907
-0.70711	0.70711	0.70711	-0.70711	1	5	908
-0.70711	0.70711	0.70711	-0.70711	1	5	909
-0.70711	0.70711	0.70711	-0.70711	1	5	910
-0.70711	0.70711	0.70711	-0.70711	1	5	911
-0.70711	0.70711	0.70711	-0.70711	1	5	912
-0.70711	0.70711	0.70711	-0.70711	1	5	913
-0.70711	0.70711	0.70711	-0.70711	1	5	914
-0.70711	0.70711	0.70711	-0.70711	1	5	915
-0.70711	0.70711	0.70711	-0.70711	1	5	916
-0.70711	0.70711	0.70711	-0.70711	1	5	917
-0.70711	0.70711	0.70711	-0.70711	1	5	918
-0.70711	0.70711	0.70711	-0.70711	1	5	919
-0.70711	0.70711	0.70711	-0.70711	1	5	920
-0.70711	0.70711	0.70711	-0.70711	1	5	921
-0.70711	0.70711	0.70711	-0.70711	1	5	922
-0.70711	0.70711	0.70711	-0.70711	1	5	923
-0.70711	0.70711	0.70711	-0.70711	1	5	924
-0.70711	0.70711	0.70711	-0.70711	1	5	925
-0.70711	0.70711	0.70711	-0.70711	1	5	926
-0.70711	0.70711	0.70711	-0.70711	1	5	927
-0.70711	0.70711	0.70711	-0.70711	1	5	928
-0.70711	0.70711	0.70711	-0.70711	1	5	929
-0.70711	0.70711	0.70711	-0.70711	1	5	930
-0.70711	0.70711	0.70711	-0.70711	1	5	931
-0.70711	0.70711	0.70711	-0.70711	1	5	932
-0.70711	0.70711	0.70711	-0.70711	1	5	933
-0.70711	0.70711	0.70711	-0.70711	1	5	934
-0.70711	0.70711	0.70711	-0.70711	1	5	935
-0.70711	0.70711	0.70711	-0.70711	1	5	936
-0.70711	0.70711	0.70711	-0.70711	1	5	937
-0.70711	0.70711	0.70711	-0.70711	1	5	938
-0.70711	0.70711	0.70711	-0.70711	1	5	939
-0.70711	0.70711	0.70711	-0.70711	1	5	940
-0.70711	0.70711	0.70711	-0.70711	1	5	941
-0.70711	0.70711	0.70711	-0.70711	1	5	942
-0.70711	0.70711	0.70711	-0.70711	1	5	943
-0.70711	0.70711	0.70711	-0.70711	1	5	944
-0.70711	0.70711	0.70711	-0.70711	1	5	945
-0.70711	0.70711	0.70711	-0.70711	1	5	946
-0.70711	0.70711	0.70711	-0.70711	1	5	947
-0.70711	0.70711	0.70711	-0.70711	1	5	948
-0.70711	0.70711	0.70711	-0.70711	1	5	949
-0.70711	0.70711	0.70711	-0.70711	1	5	950
-0.70711	0.70711	0.70711	-0.70711	1	5	951
-0.70711	0.70711	0.70711	-0.70711	1	5	952
-0.70711	0.70711	0.70711	-0.70711	1	5	953
-0.70711	0.70711	0.70711	-0.70711	1	5	954
-0.70711	0.70711	0.70711	-0.70711	1	5	955
-0.70711	0.70711	0.70711	-0.70711	1	5	956
-0.70711	0.70711	0.70711	-0.70711	1	5	957
-0.70711	0.70711	0.70711	-0.70711	1	5	958
-0.70711	0.70711	0.70711	-0.70711	1	5	959
-0.70711	0.70711	0.70711	-0.70711	1	5	960
-0.70711	0.70711	0.70711	-0.70711	1	5	961
-0.70711	0.70711	0.70711	-0.70711	1	5	962
-0.70711	0.70711	0.70711	-0.70711	1	5	963
-0.70711	0.70711	0.70711	-0.70711	1	5	964
-0.70711	0.70711	0.70711	-0.70711	1	5	965
-0.70711	0.70711	0.70711	-0.70711	1	5	966
-0.70711	0.70711	0.70711	-0.70711	1	5	967
-0.70711	0.70711	0.70711	-0.70711	1	5	968
-0.70711	0.70711	0.70711	-0.70711	1	5	969
-0.70711	0.70711	0.70711	-0.70711	1	5	970
-0.70711	0.70711	0.70711	-0.70711	1	5	971
-0.70711	0.70711	0.70711	-0.70711	1	5	972
-0.70711	0.70711	0.70711	-0.70711	1	5	973
-0.70711	0.70711	0.70711	-0.70711	1	5	974
-0.70711	0.70711	0.70711	-0.70711	1	5	975
-0.70711	0.70711	0.70711	-0.70711	1	5	976
-0.70711	0.70711	0.70711	-0.70711	1	5	977
-0.70711	0.70711	0.70711	-0.70711	1	5	978
-0.70711	0.70711	0.70711	-0.70711	1	5	979
-0.70711	0.70711	0.70711	-0.70711	1	5	980
-0.70711	0.70711	0.70711	-0.70711	1	5	981
-0.70711	0.70711	0.70711	-0.70711	1	5	982
-0.70711	0.70711	0.70711	-0.70711	1	5	983
-0.70711	0.70711	0.70711	-0.70711	1	5	984
-0.70711	0.70711	0.70711	-0.70711	1	5	985
-0.70711	0.70711	0.70711	-0.70711	1	5	986
-0.70711	0.70711	0.70711	-0.70711	1	5	987
-0.70711	0.70711	0.70711	-0.70711	1	5	988
-0.70711	0.70711	0.70711	-0.70711	1	5	989
-0.70711	0.70711	0.70711	-0.70711	1	5	990
-0.70711	0.70711	0.70711	-0.70711	1	5	991
-0.70711	0.70711	0.70711	-0.70711	1	5	992
-0.70711	0.70711	0.70711	-0.70711	1	5	993
-0.70711	0.70711	0.70711	-0.70711	1	5	994
-0.70711	0.70711	0.70711	-0.70711	1	5	995
-0.70711	0.70711	0.70711	-0.70711	1	5	996
-0.70711	0.70711	0.70711	-0.70711	1	5	997
-0.70711	0.70711	0.70711	-0.70711	1	5	998
-0.70711	0.70711	0.70711	-0.70711	1	5	999
-0.70711	0.70711	0.70711	-0.70711	1	5	1000
